seg_id,date,speaker,n_words,orig_frac,n_tok,logppl,fastdetect_d,lrr,binoc
ctl|CA2018-02-06#t56w0,,control|CA-FED,131,,154,2.85865,-0.60896,2.03054,1.04263
ctl|CA2018-02-28#t7w0,,control|CA-FED,136,,175,2.57182,-0.36878,2.04927,1.02215
ctl|CA2018-03-22#t38w0,,control|CA-FED,159,,185,2.87672,-0.07854,2.00377,1.00479
ctl|CA2018-04-18#t114w0,,control|CA-FED,127,,164,2.62088,-1.10924,2.04795,1.07007
ctl|CA2018-04-25#t91w0,,control|CA-FED,131,,145,2.3167,0.35087,2.11142,0.98054
ctl|CA2018-05-24#t217w1,,control|CA-FED,290,,355,2.6019,1.05623,2.06721,0.95736
ctl|CA2018-05-24#t262w1,,control|CA-FED,316,,360,2.58529,0.51622,2.08915,0.9777
ctl|CA2018-05-30#t45w0,,control|CA-FED,130,,152,2.59861,1.05933,2.10413,0.93862
ctl|CA2018-06-12#t324w10,,control|CA-FED,360,,399,2.8822,-0.5069,2.01492,1.019
ctl|CA2018-06-19#t104w0,,control|CA-FED,171,,242,2.4735,-0.7068,2.00534,1.04253
ctl|CA2018-09-18#t105w0,,control|CA-FED,150,,176,2.80153,-0.47783,1.97592,1.03026
ctl|CA2018-10-05#t91w0,,control|CA-FED,126,,152,2.23515,0.67132,2.13522,0.95447
ctl|CA2018-10-15#t65w0,,control|CA-FED,158,,184,2.36146,0.61165,2.11719,0.96447
ctl|CA2018-11-02#t110w0,,control|CA-FED,129,,148,2.534,0.02655,2.09877,0.99985
ctl|CA2018-11-08#t235w2,,control|CA-FED,273,,312,2.8727,-0.00033,1.98938,0.99921
ctl|CA2018-11-19#t65w0,,control|CA-FED,164,,190,2.11015,1.01822,2.18219,0.94071
ctl|CA2018-11-21#t0w0,,control|CA-FED,124,,164,2.43321,-0.21259,1.94912,1.01611
ctl|CA2018-11-22#t103w0,,control|CA-FED,142,,152,2.46535,0.62579,2.172,0.96267
ctl|CA2018-11-27#t34w0,,control|CA-FED,227,,276,2.31039,0.30795,2.18408,0.98446
ctl|CA2018-11-29#t97w7,,control|CA-FED,327,,358,2.44581,0.56854,2.07155,0.97503
ctl|CA2018-12-04#t219w4,,control|CA-FED,309,,343,2.66432,-0.86656,2.05423,1.03502
ctl|CA2019-01-29#t104w0,,control|CA-FED,164,,190,2.47761,0.18037,2.0982,0.98801
ctl|CA2019-01-29#t157w0,,control|CA-FED,120,,137,2.66667,0.1721,2.14724,0.99396
ctl|CA2019-02-07#t197w0,,control|CA-FED,126,,151,2.37497,-0.29947,2.08196,1.01789
ctl|CA2019-02-08#t1w0,,control|CA-FED,341,,432,2.24188,0.04103,2.14059,0.99645
ctl|CA2019-02-19#t56w1,,control|CA-FED,331,,384,2.51584,0.80597,2.07455,0.968
ctl|CA2019-02-26#t106w0,,control|CA-FED,128,,152,2.87248,-0.92596,2.02737,1.06243
ctl|CA2019-02-27#t129w0,,control|CA-FED,181,,225,2.36528,0.46279,2.07209,0.97391
ctl|CA2019-02-28#t36w0,,control|CA-FED,333,,383,2.35409,0.02745,2.06646,0.99694
ctl|CA2019-03-01#t96w0,,control|CA-FED,140,,159,2.37832,-0.11218,2.1653,1.00317
ctl|CA2019-04-04#t86w0,,control|CA-FED,131,,152,2.38784,0.40645,2.0616,0.97525
ctl|CA2020-01-31#t112w0,,control|CA-FED,126,,138,2.28614,0.95161,2.19282,0.9325
ctl|CA2020-02-19#t11w0,,control|CA-FED,196,,243,2.49613,0.08202,2.0066,0.99619
ctl|CA2020-02-25#t23w2,,control|CA-FED,355,,416,2.25706,2.61939,2.20514,0.8972
ctl|CA2020-02-25#t202w0,,control|CA-FED,349,,395,2.41129,-0.00283,2.11063,0.99836
ctl|CA2020-02-27#t259w1,,control|CA-FED,352,,431,2.49761,0.45465,2.07406,0.9814
ctl|CA2020-03-12#t130w0,,control|CA-FED,123,,137,2.79823,0.47329,2.12533,0.97429
ctl|CA2020-03-24#t125w0,,control|CA-FED,148,,161,2.56477,0.74376,2.11069,0.95868
ctl|CA2020-05-26#t8w7,,control|CA-FED,358,,406,2.30455,1.01787,2.19698,0.95894
ctl|CA2020-09-24#t95w0,,control|CA-FED,130,,146,2.03264,1.48005,2.15177,0.8908
ctl|CA2020-10-02#t28w0,,control|CA-FED,184,,230,2.18367,1.08762,2.13559,0.93803
ctl|CA2020-10-08#t124w0,,control|CA-FED,226,,260,2.57454,-0.07826,2.05542,1.00358
ctl|CA2020-10-20#t64w3,,control|CA-FED,307,,361,2.85605,-1.25837,1.98501,1.05003
ctl|CA2020-10-20#t166w0,,control|CA-FED,123,,155,2.83045,0.00163,1.96564,1.00062
ctl|CA2020-10-23#t24w0,,control|CA-FED,166,,202,2.60541,-0.43858,1.94305,1.02695
ctl|CA2020-10-23#t143w7,,control|CA-FED,348,,403,2.5184,-0.35835,2.05073,1.01261
ctl|CA2020-10-29#t124w0,,control|CA-FED,227,,295,2.83529,-1.3361,1.98487,1.05837
ctl|CA2020-11-02#t37w0,,control|CA-FED,174,,219,2.3796,-0.5141,2.12465,1.02973
ctl|CA2020-11-03#t205w3,,control|CA-FED,278,,334,2.91377,0.38445,1.94717,0.98364
ctl|CA2020-11-05#t66w0,,control|CA-FED,131,,148,2.42121,0.85246,2.14047,0.9444
ctl|CA2020-11-17#t111w0,,control|CA-FED,163,,195,2.31538,-0.29615,2.19071,1.01752
ctl|CA2020-11-18#t19w0,,control|CA-FED,143,,160,2.14519,0.7888,2.13471,0.94793
ctl|CA2020-11-19#t162w0,,control|CA-FED,123,,142,2.88291,0.0858,2.06232,0.99678
ctl|CA2020-11-23#t38w6,,control|CA-FED,312,,345,2.81048,-0.27,2.0156,1.01032
ctl|CA2020-11-23#t144w0,,control|CA-FED,130,,159,2.53586,0.5058,2.20073,0.97248
ctl|CA2021-02-02#t131w0,,control|CA-FED,138,,148,2.47098,-1.11309,2.08692,1.07779
ctl|CA2021-02-04#t195w0,,control|CA-FED,121,,135,2.57846,0.48662,2.13339,0.97179
ctl|CA2021-02-05#t50w0,,control|CA-FED,130,,149,2.5585,-0.67962,2.04154,1.04732
ctl|CA2021-02-17#t17w0,,control|CA-FED,138,,168,2.30925,1.952,2.20123,0.88186
ctl|CA2021-02-18#t205w0,,control|CA-FED,128,,146,2.68042,-0.68936,2.07055,1.04843
ctl|CA2021-02-22#t147w0,,control|CA-FED,126,,146,2.50425,-0.03272,2.12274,1.00593
ctl|CA2021-03-08#t167w0,,control|CA-FED,339,,394,2.24431,0.81336,2.21269,0.96367
ctl|CA2021-03-09#t112w0,,control|CA-FED,174,,209,2.69294,-0.88849,1.99818,1.04846
ctl|CA2021-03-11#t119w0,,control|CA-FED,178,,205,2.28989,0.15462,2.18957,0.98877
ctl|CA2021-04-15#t70w4,,control|CA-FED,265,,331,3.18081,-1.24559,1.86683,1.04528
ctl|CA2021-04-16#t37w0,,control|CA-FED,170,,232,3.26202,-1.1932,1.72424,1.04736
ctl|CA2021-04-26#t79w0,,control|CA-FED,148,,179,1.9729,0.89807,2.09315,0.93404
ctl|CA2021-05-06#t101w3,,control|CA-FED,297,,365,2.65291,-1.57962,2.00983,1.06369
ctl|CA2021-05-13#t219w0,,control|CA-FED,135,,154,2.57533,0.21649,2.19261,0.98525
ctl|CA2021-05-28#t39w0,,control|CA-FED,184,,223,2.90527,-0.76635,2.00012,1.03917
ctl|CA2021-06-01#t75w2,,control|CA-FED,353,,418,2.7909,-0.97443,1.98757,1.03274
ctl|CA2021-06-03#t193w0,,control|CA-FED,122,,139,2.40478,0.03913,2.10116,1.00092
ctl|CA2021-06-07#t138w0,,control|CA-FED,133,,152,2.9666,-1.03794,1.93659,1.06051
ctl|CA2021-06-09#t14w0,,control|CA-FED,135,,159,2.09599,1.72214,2.2233,0.88696
ctl|CA2021-06-14#t152w0,,control|CA-FED,130,,147,2.41997,-0.64431,2.06776,1.04663
ctl|CA2021-06-15#t117w0,,control|CA-FED,161,,188,2.43651,0.22545,2.06612,0.98837
ctl|CA2021-06-18#t83w0,,control|CA-FED,141,,156,2.26753,0.34368,2.13178,0.97799
ctl|CA2021-06-21#t170w0,,control|CA-FED,270,,326,2.29592,0.71865,2.23325,0.96393
ctl|CA2021-12-07#t87w3,,control|CA-FED,300,,335,2.49579,1.11757,2.06962,0.95227
ctl|CA2021-12-07#t144w0,,control|CA-FED,116,,152,2.14653,-0.78382,2.20218,1.06099
ctl|CA2021-12-07#t229w0,,control|CA-FED,158,,183,2.76514,-0.64543,2.06554,1.04013
ctl|CA2021-12-14#t147w0,,control|CA-FED,201,,227,2.32752,0.83474,2.26614,0.95376
ctl|CA2021-12-15#t99w0,,control|CA-FED,122,,140,2.33826,-0.89981,2.07837,1.06951
ctl|CA2022-02-07#t96w0,,control|CA-FED,159,,197,2.29479,0.16424,2.03745,0.9922
ctl|CA2022-02-14#t200w4,,control|CA-FED,335,,396,2.54537,1.88078,2.02791,0.92537
ctl|CA2022-02-16#t106w0,,control|CA-FED,128,,157,2.44356,0.41867,2.16789,0.97723
ctl|CA2022-02-17#t173w0,,control|CA-FED,125,,162,2.81132,-0.15393,2.03038,1.01296
ctl|CA2022-03-25#t154w1,,control|CA-FED,279,,349,2.25924,0.233,2.14491,0.98697
ctl|CA2022-04-04#t140w0,,control|CA-FED,134,,150,2.93012,-1.44472,2.08716,1.0922
ctl|CA2022-04-05#t57w3,,control|CA-FED,307,,363,2.48046,1.40771,2.09166,0.94241
ctl|CA2022-04-06#t0w0,,control|CA-FED,180,,242,2.26994,0.76574,1.99592,0.95882
ctl|CA2022-05-09#t117w0,,control|CA-FED,129,,145,2.24285,1.10578,2.27572,0.92627
ctl|CA2022-05-09#t204w0,,control|CA-FED,132,,147,2.77097,-0.11051,2.02811,1.01032
ctl|CA2022-05-10#t137w0,,control|CA-FED,158,,193,2.38526,-0.83573,2.06616,1.05128
ctl|CA2022-05-12#t261w2,,control|CA-FED,327,,408,2.60594,0.08507,1.9632,0.99497
ctl|CA2022-05-12#t261w6,,control|CA-FED,202,,230,2.89232,0.13271,2.00786,0.99537
ctl|CA2022-05-13#t26w0,,control|CA-FED,178,,207,2.58935,-1.32237,1.99655,1.08108
ctl|CA2022-05-16#t161w0,,control|CA-FED,128,,147,2.3214,0.23344,2.18479,0.98626
ctl|CA2022-05-19#t156w0,,control|CA-FED,199,,246,2.1629,1.21125,2.11964,0.92927
ctl|CA2022-05-19#t236w0,,control|CA-FED,127,,150,2.78426,-0.72735,1.94967,1.04807
ctl|CA2022-05-30#t38w0,,control|CA-FED,130,,153,2.67622,-0.94968,2.04247,1.06057
ctl|CA2022-05-30#t70w0,,control|CA-FED,190,,227,2.24455,1.38127,2.22301,0.92421
ctl|CA2022-06-02#t100w0,,control|CA-FED,160,,207,2.26718,0.39079,2.04995,0.97283
ctl|CA2022-06-02#t187w0,,control|CA-FED,139,,164,2.58402,-0.09079,2.11372,1.00443
ctl|CA2022-06-07#t288w0,,control|CA-FED,146,,164,2.43043,1.75226,2.17419,0.89839
ctl|CA2022-06-07#t408w0,,control|CA-FED,257,,302,2.35119,-1.26919,2.08696,1.06014
ctl|CA2022-06-08#t56w0,,control|CA-FED,121,,138,2.04657,1.68771,2.30265,0.87849
ctl|CA2022-06-08#t261w0,,control|CA-FED,159,,181,2.32997,0.70805,2.14226,0.95993
ctl|CA2022-06-10#t26w0,,control|CA-FED,167,,206,2.66263,-0.52666,2.09912,1.02835
ctl|CA2022-06-14#t78w0,,control|CA-FED,134,,151,2.74852,0.47761,2.04451,0.97484
ctl|CA2022-06-14#t90w0,,control|CA-FED,337,,394,2.34195,0.33875,2.0895,0.98398
ctl|CA2022-06-21#t207w0,,control|CA-FED,338,,415,2.15543,1.12707,2.18948,0.95389
ctl|CA2022-06-23#t101w0,,control|CA-FED,120,,134,2.63344,-0.21024,2.07479,1.01985
ctl|CA2015-12-09#t341w0,,control|CA-FED,168,,183,2.63683,-0.31645,2.00675,1.01771
ctl|CA2016-01-26#t114w0,,control|CA-FED,188,,218,2.58633,0.57968,2.03689,0.96952
ctl|CA2016-01-27#t74w0,,control|CA-FED,121,,132,2.14783,0.64385,2.22875,0.95572
ctl|CA2016-01-28#t98w3,,control|CA-FED,306,,390,2.46195,0.28138,2.04003,0.98697
ctl|CA2016-02-02#t268w1,,control|CA-FED,353,,419,2.49007,2.08432,2.10335,0.92342
ctl|CA2016-02-04#t227w4,,control|CA-FED,255,,287,2.6033,0.28012,2.02614,0.98467
ctl|CA2016-02-19#t42w0,,control|CA-FED,167,,195,2.89165,-0.19397,2.00827,1.0089
ctl|CA2016-02-19#t150w0,,control|CA-FED,136,,158,2.45018,-0.21406,2.09285,1.01603
ctl|CA2016-05-04#t57w0,,control|CA-FED,120,,139,3.23086,-0.50188,1.89953,1.03413
ctl|CA2016-05-10#t101w0,,control|CA-FED,138,,167,2.5996,-0.52445,1.95216,1.03302
ctl|CA2016-05-16#t300w3,,control|CA-FED,153,,171,2.25671,0.21244,2.08768,0.98722
ctl|CA2016-06-02#t145w0,,control|CA-FED,135,,162,2.72587,-0.39916,2.03433,1.0274
ctl|CA2016-06-06#t70w0,,control|CA-FED,159,,206,2.22084,0.65628,2.04807,0.96275
ctl|CA2016-06-08#t3w0,,control|CA-FED,167,,197,1.8367,0.85463,2.21286,0.94473
ctl|CA2016-09-26#t61w0,,control|CA-FED,157,,201,2.65034,-1.28635,1.99986,1.06862
ctl|CA2016-10-06#t122w0,,control|CA-FED,175,,220,2.17793,-1.09514,2.20617,1.0678
ctl|CA2016-10-07#t32w0,,control|CA-FED,174,,219,2.58429,-0.0514,2.04876,1.00296
ctl|CA2016-10-25#t75w1,,control|CA-FED,322,,375,2.54479,-0.07058,2.06473,1.00166
ctl|CA2016-10-27#t110w0,,control|CA-FED,191,,238,2.09278,-1.2509,2.16886,1.07721
ctl|CA2016-10-31#t86w0,,control|CA-FED,130,,149,2.83794,-0.59698,2.00554,1.04111
ctl|CA2016-11-14#t244w2,,control|CA-FED,315,,361,3.00289,-1.15079,1.97459,1.04504
ctl|CA2016-11-21#t59w0,,control|CA-FED,183,,224,2.44272,-0.06643,2.07017,1.00358
ctl|CA2016-11-30#t117w0,,control|CA-FED,342,,404,2.55753,-0.92969,2.07661,1.03497
ctl|CA2016-12-12#t73w0,,control|CA-FED,121,,153,2.43031,0.18047,2.1274,0.98803
ctl|CA2016-12-14#t99w0,,control|CA-FED,340,,381,2.30516,-0.58966,2.11803,1.02441
ctl|CA2017-01-31#t110w0,,control|CA-FED,118,,133,2.25783,1.07729,2.11973,0.92818
ctl|CA2017-02-02#t95w0,,control|CA-FED,168,,213,2.50595,-0.14254,2.07186,1.00906
ctl|CA2017-02-24#t29w0,,control|CA-FED,163,,198,2.28784,-1.06583,2.01755,1.06605
ctl|CA2017-03-07#t97w0,,control|CA-FED,170,,222,3.03366,0.82706,1.94087,0.96074
ctl|CA2017-03-20#t212w0,,control|CA-FED,120,,136,2.78241,-0.61529,2.06865,1.04849
ctl|CA2017-03-24#t132w1,,control|CA-FED,359,,424,2.87455,-0.34608,2.01468,1.01164
ctl|CA2017-04-06#t131w0,,control|CA-FED,129,,141,2.8655,0.1485,1.94477,0.99024
ctl|CA2017-05-02#t213w2,,control|CA-FED,249,,276,3.13495,-0.05124,1.97976,1.00227
ctl|CA2017-05-08#t197w0,,control|CA-FED,139,,161,2.52432,1.04328,2.13009,0.93846
ctl|CA2017-05-11#t101w0,,control|CA-FED,161,,188,2.79776,-0.6806,2.00599,1.0377
ctl|CA2017-05-16#t84w0,,control|CA-FED,157,,200,2.7169,-1.67936,2.01874,1.09725
ctl|CA2017-05-19#t65w0,,control|CA-FED,124,,138,2.93267,-0.18563,2.09164,1.01329
ctl|CA2017-05-29#t112w0,,control|CA-FED,122,,140,2.17838,1.02399,2.09995,0.93368
ctl|CA2017-06-01#t115w0,,control|CA-FED,159,,214,2.6125,-0.21019,2.05768,1.01037
ctl|CA2017-06-01#t122w0,,control|CA-FED,124,,143,2.09241,0.97451,2.29843,0.93352
ctl|CA2017-06-02#t17w0,,control|CA-FED,149,,181,2.24849,0.344,2.05944,0.97794
ctl|CA2017-06-07#t15w0,,control|CA-FED,177,,204,2.81165,-0.6167,2.03648,1.03707
ctl|CA2017-06-19#t57w0,,control|CA-FED,165,,216,2.46149,-0.03153,2.06913,1.0007
ctl|CA2017-06-21#t14w0,,control|CA-FED,179,,222,2.84234,-0.99473,2.02493,1.04968
ctl|CA2017-09-18#t41w1,,control|CA-FED,292,,341,2.77377,-1.12547,1.94158,1.04428
ctl|CA2017-09-18#t218w3,,control|CA-FED,358,,411,3.02402,-1.49741,1.91952,1.05283
ctl|CA2017-09-25#t51w0,,control|CA-FED,158,,195,2.13872,-0.26773,2.28155,1.01689
ctl|CA2017-09-28#t111w0,,control|CA-FED,126,,156,2.44456,0.40673,2.08158,0.97303
ctl|CA2017-10-03#t113w0,,control|CA-FED,148,,165,2.1327,0.2358,2.07521,0.98358
ctl|CA2017-10-04#t12w0,,control|CA-FED,151,,201,2.06354,-0.15772,2.2526,1.00798
ctl|CA2017-10-16#t10w0,,control|CA-FED,203,,235,2.62566,-1.26782,2.04971,1.06573
ctl|CA2017-10-17#t90w0,,control|CA-FED,212,,244,2.59114,1.37979,2.1357,0.93305
ctl|CA2017-10-19#t126w0,,control|CA-FED,127,,142,2.87489,-0.70726,1.9866,1.04884
ctl|CA2017-10-26#t125w0,,control|CA-FED,132,,144,2.73736,-0.1806,2.08822,1.01614
ctl|CA2017-11-02#t136w0,,control|CA-FED,127,,149,2.65675,0.98511,1.96954,0.942
ctl|CA2017-11-02#t206w0,,control|CA-FED,356,,428,2.60582,-0.48994,2.0151,1.01732
ctl|CA2017-11-20#t74w0,,control|CA-FED,139,,179,2.78114,-1.5219,1.92911,1.09477
ctl|CA2017-11-21#t142w0,,control|CA-FED,131,,148,2.79761,-1.02244,2.15688,1.07122
ctl|CA2017-11-23#t120w0,,control|CA-FED,149,,172,2.45279,-0.26301,2.01386,1.01852
ctl|CA2017-11-30#t82w0,,control|CA-FED,122,,139,1.90554,1.80311,2.19089,0.86976
ctl|CA2017-11-30#t84w0,,control|CA-FED,219,,251,2.54011,-0.42572,2.06595,1.02031
ctl|CA2017-11-30#t224w0,,control|CA-FED,329,,366,2.70952,-1.69165,2.09975,1.06841
ctl|CA2017-12-05#t89w0,,control|CA-FED,162,,209,3.01142,-0.74354,1.91736,1.0362
ctl|CA2017-12-08#t132w0,,control|CA-FED,193,,220,2.46563,0.68489,2.12625,0.96765
