seg_id,date,speaker,n_words,orig_frac,n_tok,logppl,fastdetect_d,lrr
2019-11-27#t232w1,2019-11-27,Mr. C. Chiasson,353,0.538,459,2.50183,0.40205,1.98208
2019-11-27#t232w2,2019-11-27,Mr. C. Chiasson,340,0.462,419,2.63638,-0.05339,2.05487
2019-11-27#t232w3,2019-11-27,Mr. C. Chiasson,352,0.773,429,2.76087,-0.23031,2.02452
2019-11-27#t232w4,2019-11-27,Mr. C. Chiasson,347,0.948,510,1.90763,1.63264,2.01635
2019-11-27#t232w5,2019-11-27,Mr. C. Chiasson,340,0.924,426,2.53552,0.62023,2.01154
2019-11-27#t232w6,2019-11-27,Mr. C. Chiasson,146,1.0,178,2.49481,-0.21061,2.00986
2019-11-27#t234w0,2019-11-27,Mr. Savoie,92,1.0,103,2.89786,0.42315,2.05614
2019-11-27#t235w0,2019-11-27,Mr. G. Arseneault,104,1.0,122,2.73859,-0.84732,2.06599
2019-11-27#t236w0,2019-11-27,Mr. Speaker,96,1.0,121,3.03311,0.16171,1.96548
2019-11-27#t237w0,2019-11-27,Mr. C. Chiasson,298,0.735,363,2.83419,-1.20412,1.94465
2019-11-27#t237w1,2019-11-27,Mr. C. Chiasson,340,0.753,410,2.75033,0.896,2.01205
2019-11-27#t237w2,2019-11-27,Mr. C. Chiasson,285,1.0,329,2.3619,1.77145,2.10616
2019-11-27#t237w3,2019-11-27,Mr. C. Chiasson,342,0.371,407,3.22663,-1.04098,1.92224
2019-11-27#t237w4,2019-11-27,Mr. C. Chiasson,353,1.0,416,2.35677,2.04059,2.20685
2019-11-27#t237w5,2019-11-27,Mr. C. Chiasson,154,1.0,205,2.96372,-0.54765,1.94635
2019-11-27#t238w0,2019-11-27,Ms. Mitton,304,0.763,395,2.23812,0.32245,2.13086
2019-11-27#t238w1,2019-11-27,Ms. Mitton,356,0.601,429,2.60531,0.62521,1.98138
2019-11-27#t238w2,2019-11-27,Ms. Mitton,302,0.907,362,2.39449,0.6082,2.1288
2019-11-27#t238w3,2019-11-27,Ms. Mitton,334,0.746,393,2.28036,0.07198,2.12237
2019-11-27#t238w4,2019-11-27,Ms. Mitton,263,0.745,302,2.78938,-1.10341,2.00053
2019-11-27#t238w5,2019-11-27,Ms. Mitton,240,1.0,277,2.25444,0.65329,2.12432
2019-11-27#t238w6,2019-11-27,Ms. Mitton,335,0.815,377,2.32323,1.21874,2.11055
2019-11-27#t238w7,2019-11-27,Ms. Mitton,355,0.789,391,2.72035,0.22771,2.0631
2019-11-27#t238w8,2019-11-27,Ms. Mitton,315,1.0,373,2.37013,1.69507,2.03377
2019-11-27#t238w9,2019-11-27,Ms. Mitton,304,0.391,348,2.53465,0.23296,2.00429
2019-11-27#t238w10,2019-11-27,Ms. Mitton,346,1.0,409,2.34353,0.70616,2.1401
2019-11-27#t238w11,2019-11-27,Ms. Mitton,359,0.76,437,2.36257,2.01454,2.1523
2019-11-27#t238w12,2019-11-27,Ms. Mitton,279,1.0,335,2.25766,2.30705,2.16931
2019-11-27#t238w13,2019-11-27,Ms. Mitton,202,1.0,232,2.63978,-0.70761,2.11623
2019-11-27#t238w14,2019-11-27,Ms. Mitton,193,0.984,226,2.33635,0.07701,2.16137
2019-11-27#t239w0,2019-11-27,Mr. DeSaulniers,325,1.0,399,2.35456,0.71163,2.10564
2019-11-27#t239w1,2019-11-27,Mr. DeSaulniers,303,1.0,364,2.68758,0.34391,1.98559
2019-11-27#t239w2,2019-11-27,Mr. DeSaulniers,337,1.0,387,2.59062,0.0343,2.02312
2019-11-27#t239w3,2019-11-27,Mr. DeSaulniers,295,1.0,339,2.59973,0.22051,1.95908
2019-11-27#t239w4,2019-11-27,Mr. DeSaulniers,232,1.0,271,2.55513,0.73214,2.0323
2019-11-27#t239w5,2019-11-27,Mr. DeSaulniers,259,1.0,333,2.89228,-0.77155,1.92804
2019-11-27#t240w0,2019-11-27,Mr. G. Arseneault,77,1.0,94,3.02863,-0.24831,1.92378
2019-11-27#t242w0,2019-11-27,Mr. DeSaulniers,272,1.0,313,2.54508,1.10467,2.08616
2019-11-27#t243w0,2019-11-27,Hon. Mr. Carr,319,1.0,370,2.30573,1.14165,2.20172
2019-11-27#t243w1,2019-11-27,Hon. Mr. Carr,326,1.0,376,2.82916,-1.19674,1.98239
2019-11-27#t243w2,2019-11-27,Hon. Mr. Carr,359,1.0,415,2.6533,0.17514,2.04152
2019-11-27#t243w3,2019-11-27,Hon. Mr. Carr,172,1.0,210,2.63908,-0.4837,2.10141
2019-11-27#t244w0,2019-11-27,Hon. Mr. Carr,102,1.0,120,2.44896,1.2298,2.23598
2019-11-27#t245w0,2019-11-27,Hon. Mr. Carr,351,1.0,401,2.59795,0.66448,2.1246
2019-11-27#t245w1,2019-11-27,Hon. Mr. Carr,290,1.0,345,2.33949,0.73532,2.09486
2019-11-27#t246w0,2019-11-27,Hon. Mr. Carr,320,1.0,389,2.62906,-1.13647,2.07488
2019-11-27#t246w1,2019-11-27,Hon. Mr. Carr,252,1.0,286,2.6849,0.65835,2.10031
2019-11-27#t246w2,2019-11-27,Hon. Mr. Carr,258,1.0,309,2.70318,0.26548,1.99787
2019-11-27#t246w3,2019-11-27,Hon. Mr. Carr,359,1.0,435,2.72702,0.58021,2.01528
2019-11-27#t246w4,2019-11-27,Hon. Mr. Carr,235,1.0,283,2.75225,-0.1061,2.02345
2019-11-27#t246w5,2019-11-27,Hon. Mr. Carr,220,1.0,247,2.67608,0.20981,2.00641
2019-11-27#t247w0,2019-11-27,Hon. Mr. Carr,335,1.0,416,2.67811,0.72194,2.02285
2019-11-27#t247w1,2019-11-27,Hon. Mr. Carr,352,1.0,408,2.5876,0.59864,2.08578
2019-11-27#t247w2,2019-11-27,Hon. Mr. Carr,330,1.0,389,2.68399,0.18292,2.0233
2019-11-27#t247w3,2019-11-27,Hon. Mr. Carr,291,1.0,343,2.68384,0.10043,2.05699
2019-11-27#t247w4,2019-11-27,Hon. Mr. Carr,336,1.0,398,2.55623,0.78481,2.10453
2019-11-27#t249w0,2019-11-27,Hon. Mr. Carr,329,1.0,385,2.5441,1.12288,2.03878
2019-11-27#t249w1,2019-11-27,Hon. Mr. Carr,51,1.0,58,3.02816,0.19103,1.97106
2019-11-27#t250w0,2019-11-27,Mr. K. Chiasson,349,0.418,403,2.33648,1.96206,2.19754
2019-11-27#t250w1,2019-11-27,Mr. K. Chiasson,149,0.0,186,2.61097,-0.14336,2.06074
2019-11-27#t251w0,2019-11-27,,345,0.0,425,2.47112,0.28149,2.14814
2019-11-27#t252w0,2019-11-27,Mr. K. Chiasson,344,0.0,411,2.30379,3.25684,2.18917
2019-11-27#t252w1,2019-11-27,Mr. K. Chiasson,346,0.0,413,2.58026,-0.39791,2.01911
2019-11-27#t252w2,2019-11-27,Mr. K. Chiasson,339,0.0,424,2.22004,0.313,2.19763
2019-11-27#t252w3,2019-11-27,Mr. K. Chiasson,51,0.176,64,3.01994,0.64987,1.86852
2019-11-27#t253w0,2019-11-27,Mr. K. Chiasson,340,0.0,423,2.61107,1.52046,2.03386
2019-11-27#t253w1,2019-11-27,Mr. K. Chiasson,286,0.0,347,2.58534,0.60958,2.04575
2019-11-27#t253w2,2019-11-27,Mr. K. Chiasson,273,0.0,326,2.50787,2.25493,2.09142
2019-11-27#t253w3,2019-11-27,Mr. K. Chiasson,309,0.0,357,2.59769,0.61806,2.02098
2019-11-27#t253w4,2019-11-27,Mr. K. Chiasson,323,0.065,389,2.53349,0.27229,2.05941
2019-11-27#t253w5,2019-11-27,Mr. K. Chiasson,289,0.0,331,2.46312,0.80011,2.12608
2019-11-27#t253w6,2019-11-27,Mr. K. Chiasson,176,0.0,227,2.47371,0.40712,2.15872
2019-11-27#t254w0,2019-11-27,Mr. K. Chiasson,258,0.0,346,2.33281,1.07797,2.12755
2019-11-27#t254w1,2019-11-27,Mr. K. Chiasson,224,0.054,283,2.78698,-0.26758,1.97949
2019-11-27#t256w0,2019-11-27,Mr. K. Chiasson,178,1.0,205,2.3689,4.22466,2.20868
2019-11-27#t257w0,2019-11-27,Mr. K. Chiasson,76,1.0,86,2.736,0.70825,2.04095
2019-11-27#t258w0,2019-11-27,Mr. K. Chiasson,168,1.0,188,2.46391,2.13434,2.139
2019-11-27#t259w0,2019-11-27,Hon. Mr. Cardy,357,1.0,414,2.39587,0.94549,2.18988
2019-11-27#t259w1,2019-11-27,Hon. Mr. Cardy,322,1.0,378,2.32034,0.91242,2.1129
2019-11-27#t259w2,2019-11-27,Hon. Mr. Cardy,298,1.0,351,2.84752,0.12789,1.99263
2019-11-27#t259w3,2019-11-27,Hon. Mr. Cardy,277,1.0,311,2.71339,-0.17438,2.0346
2019-11-27#t259w4,2019-11-27,Hon. Mr. Cardy,311,1.0,352,2.58095,0.60568,2.10493
2019-11-27#t259w5,2019-11-27,Hon. Mr. Cardy,272,1.0,319,2.91394,0.6366,1.99284
2019-11-27#t260w0,2019-11-27,Hon. Mr. Cardy,324,1.0,383,2.93604,-2.0106,1.96536
2019-11-27#t260w1,2019-11-27,Hon. Mr. Cardy,199,1.0,241,2.47445,1.16481,2.19036
2019-11-27#t260w2,2019-11-27,Hon. Mr. Cardy,355,1.0,410,2.58847,1.24452,2.10127
2019-11-27#t260w3,2019-11-27,Hon. Mr. Cardy,78,1.0,94,3.09054,-0.20899,1.95707
2019-11-27#t261w0,2019-11-27,Hon. Mr. Cardy,270,1.0,311,2.9309,0.10957,1.95702
2019-11-27#t261w1,2019-11-27,Hon. Mr. Cardy,297,1.0,340,2.86403,-0.6111,2.01651
2019-11-27#t261w2,2019-11-27,Hon. Mr. Cardy,356,1.0,387,2.70132,0.64725,2.02922
2019-11-27#t261w3,2019-11-27,Hon. Mr. Cardy,297,1.0,331,2.7664,0.54449,2.01163
2019-11-27#t261w4,2019-11-27,Hon. Mr. Cardy,350,1.0,396,2.72543,0.58259,2.04001
2019-11-27#t261w5,2019-11-27,Hon. Mr. Cardy,324,1.0,362,2.411,0.70956,2.11586
2019-11-27#t261w6,2019-11-27,Hon. Mr. Cardy,289,1.0,339,2.70903,0.11626,2.06807
2019-11-27#t261w7,2019-11-27,Hon. Mr. Cardy,154,1.0,170,2.5931,0.69108,2.06633
2019-11-27#t261w8,2019-11-27,Hon. Mr. Cardy,266,1.0,294,2.7731,-1.49031,2.039
2019-11-27#t261w9,2019-11-27,Hon. Mr. Cardy,313,1.0,356,2.77173,-1.36564,2.0408
2019-11-27#t261w10,2019-11-27,Hon. Mr. Cardy,308,1.0,351,2.69941,1.61626,2.13641
2019-11-27#t261w11,2019-11-27,Hon. Mr. Cardy,248,1.0,276,2.69105,0.24772,2.04774
2019-11-27#t261w12,2019-11-27,Hon. Mr. Cardy,284,1.0,325,2.76032,-0.43191,2.01567
2019-11-27#t261w13,2019-11-27,Hon. Mr. Cardy,320,1.0,362,2.59694,0.45771,2.06221
2019-11-27#t261w14,2019-11-27,Hon. Mr. Cardy,264,1.0,302,2.66917,1.20049,1.96269
2019-11-27#t261w15,2019-11-27,Hon. Mr. Cardy,208,0.827,242,2.35403,1.00745,2.12847
2019-11-27#t262w0,2019-11-27,Mr. Horsman,323,1.0,408,2.58182,-0.3095,2.05186
2019-11-27#t262w1,2019-11-27,Mr. Horsman,287,1.0,352,2.97473,-1.44869,1.9188
2019-11-27#t262w2,2019-11-27,Mr. Horsman,279,1.0,318,2.71945,-0.28096,2.02681
2019-11-27#t262w3,2019-11-27,Mr. Horsman,295,1.0,344,2.40905,0.71918,2.1329
2019-11-27#t262w4,2019-11-27,Mr. Horsman,316,1.0,380,2.41658,1.77088,2.03718
2019-11-27#t262w5,2019-11-27,Mr. Horsman,293,1.0,364,2.68379,0.25284,2.06706
2019-11-27#t262w6,2019-11-27,Mr. Horsman,208,1.0,252,2.37407,1.28513,2.11335
2019-11-27#t263w0,2019-11-27,Mr. Horsman,195,1.0,237,2.63787,0.05506,1.99172
2019-11-27#t264w0,2019-11-27,Mr. Horsman,347,1.0,407,2.53929,0.60336,2.03549
2019-11-27#t264w1,2019-11-27,Mr. Horsman,323,1.0,384,2.68312,-0.18532,2.04442
2019-11-27#t265w0,2019-11-27,Mr. Horsman,59,1.0,73,3.7161,-0.89966,1.83729
2019-11-27#t266w0,2019-11-27,Mr. Horsman,162,1.0,187,2.52463,2.07044,2.14073
2019-11-27#t267w0,2019-11-27,Mr. Horsman,245,1.0,299,2.77798,0.05081,2.04391
2019-11-27#t267w1,2019-11-27,Mr. Horsman,346,1.0,396,2.58991,-0.56341,2.05937
2019-11-27#t267w2,2019-11-27,Mr. Horsman,291,1.0,340,2.82417,-0.0031,2.02707
2019-11-27#t267w3,2019-11-27,Mr. Horsman,344,1.0,427,2.46322,0.74225,2.03538
2019-11-27#t267w4,2019-11-27,Mr. Horsman,276,1.0,325,2.46511,1.73806,2.11269
2019-11-27#t267w5,2019-11-27,Mr. Horsman,314,1.0,403,2.60495,0.89776,2.05052
2019-11-27#t267w6,2019-11-27,Mr. Horsman,307,1.0,373,2.52818,1.04045,2.04418
2019-11-27#t267w7,2019-11-27,Mr. Horsman,248,1.0,289,2.69859,-0.20065,2.09705
2019-11-27#t267w8,2019-11-27,Mr. Horsman,349,1.0,399,2.66903,1.37081,2.08787
2019-11-27#t267w9,2019-11-27,Mr. Horsman,74,1.0,107,2.63642,0.9677,1.93791
2019-11-27#t268w0,2019-11-27,Mr. Horsman,242,1.0,290,2.60328,0.06866,2.06807
2019-11-27#t269w0,2019-11-27,Mr. Speaker,298,1.0,512,2.07521,0.87221,2.16279
2019-12-12#t270w0,2019-12-12,,59,1.0,105,2.60651,1.12448,1.9419
2019-12-12#t271w0,2019-12-12,Hon. Mr. Stewart,277,1.0,390,2.23214,-0.31417,1.93898
2019-12-12#t272w0,2019-12-12,Ms. Rogers,235,0.749,294,2.79327,-0.43328,2.00382
2019-12-12#t273w0,2019-12-12,Mr. Coon,172,1.0,222,1.69698,1.82588,2.34139
2019-12-12#t274w0,2019-12-12,Mr. DeSaulniers,165,1.0,211,2.22977,0.58764,2.09858
2019-12-12#t275w0,2019-12-12,Ms. Thériault,134,0.0,208,3.21327,-1.23242,1.83598
2019-12-12#t276w0,2019-12-12,Mr. K. Arseneau,169,1.0,212,2.02183,0.44593,2.11625
2019-12-12#t277w0,2019-12-12,Ms. Mitton,133,0.0,170,2.62868,-1.72195,2.01196
2019-12-12#t278w0,2019-12-12,Mrs. Harris,195,1.0,275,2.14687,1.47226,2.00803
2019-12-12#t279w0,2019-12-12,Mr. D’Amours,152,0.086,191,2.45649,-0.48462,2.01457
2019-12-12#t280w0,2019-12-12,Mr. Coon,173,0.809,207,2.51376,0.80334,2.04605
2019-12-12#t281w0,2019-12-12,Mr. Austin,150,1.0,192,2.43645,-0.92692,2.02604
2019-12-12#t282w0,2019-12-12,Mr. Fairgrieve,143,1.0,171,2.3746,0.62434,2.1292
2019-12-12#t283w0,2019-12-12,Mrs. F. Landry,125,0.0,151,2.71981,-0.44228,1.94874
2019-12-12#t284w0,2019-12-12,Mr. K. Arseneau,134,0.0,163,2.34344,0.81301,2.16283
2019-12-12#t285w0,2019-12-12,Mrs. Conroy,175,1.0,207,2.43095,1.05061,2.06729
2019-12-12#t286w0,2019-12-12,Mr. Northrup,145,1.0,165,2.61245,0.88522,2.04439
2019-12-12#t287w0,2019-12-12,Mr. McKee,158,1.0,180,2.93374,-2.07584,2.08144
2019-12-12#t288w0,2019-12-12,Ms. Mitton,186,0.984,236,2.78131,-1.32035,2.0331
2019-12-12#t289w0,2019-12-12,Mr. DeSaulniers,161,1.0,190,3.18875,-1.16795,1.92056
2019-12-12#t290w0,2019-12-12,Mr. Savoie,127,1.0,150,2.7131,-0.94242,2.04575
2019-12-12#t291w0,2019-12-12,Mr. D. Landry,135,0.0,167,2.10781,1.46917,2.27193
2019-12-12#t292w0,2019-12-12,Hon. Mrs. Shephard,173,1.0,208,2.39791,0.58466,2.15149
2019-12-12#t293w0,2019-12-12,Mr. D. Landry,117,0.0,130,2.7632,0.35981,1.96778
2019-12-12#t294w0,2019-12-12,Hon. Mrs. Shephard,159,1.0,201,2.57603,0.23709,2.09573
2019-12-12#t295w0,2019-12-12,Mr. D. Landry,160,0.0,185,2.70569,-0.06634,2.10287
2019-12-12#t296w0,2019-12-12,Hon. Mrs. Shephard,211,1.0,248,2.58798,1.05112,2.07849
2019-12-12#t297w0,2019-12-12,Ms. Rogers,153,1.0,188,2.90585,-0.69663,1.95162
2019-12-12#t298w0,2019-12-12,Hon. Mrs. Shephard,176,1.0,218,2.61894,-0.46494,2.15679
2019-12-12#t299w0,2019-12-12,Ms. Rogers,141,1.0,160,2.77435,1.02452,2.04885
2019-12-12#t300w0,2019-12-12,Hon. Mrs. Shephard,171,1.0,200,2.85864,-1.13472,1.99582
2019-12-12#t301w0,2019-12-12,Mr. LePage,105,0.305,119,2.54564,0.79871,2.10332
2019-12-12#t302w0,2019-12-12,Hon. Mrs. Shephard,103,1.0,120,2.39944,1.14116,2.08772
2019-12-12#t303w0,2019-12-12,Mr. LePage,135,0.474,162,3.20525,-2.07744,1.94303
2019-12-12#t304w0,2019-12-12,Hon. Mrs. Shephard,170,1.0,203,2.58868,1.01695,2.11169
2019-12-12#t305w0,2019-12-12,Mr. LePage,132,0.492,167,3.17772,-1.23564,1.88476
2019-12-12#t307w0,2019-12-12,Hon. Mrs. Shephard,136,1.0,160,2.5284,0.83528,2.14706
2019-12-12#t308w0,2019-12-12,Mr. K. Arseneau,142,1.0,172,2.68647,0.35329,2.01727
2019-12-12#t309w0,2019-12-12,Hon. Mr. Wetmore,131,1.0,150,2.75637,1.14557,2.01629
2019-12-12#t310w0,2019-12-12,Mr. K. Arseneau,140,0.164,153,3.02663,-0.78879,1.99216
2019-12-12#t311w0,2019-12-12,Hon. Mr. Wetmore,148,1.0,176,2.67108,0.38632,2.04821
2019-12-12#t312w0,2019-12-12,Mr. Austin,183,1.0,229,2.25908,0.61251,2.13474
2019-12-12#t313w0,2019-12-12,Hon. Mr. Flemming,171,1.0,198,2.42605,0.51339,2.12999
2019-12-12#t314w0,2019-12-12,Mr. Austin,58,1.0,78,2.49865,1.42564,2.01602
2019-12-12#t315w0,2019-12-12,Hon. Mr. Flemming,167,1.0,207,2.81225,0.13173,2.03905
2019-12-12#t316w0,2019-12-12,Mrs. F. Landry,116,0.0,139,2.81181,-0.23281,2.06002
2019-12-12#t317w0,2019-12-12,Hon. Mr. Oliver,129,1.0,146,2.29063,0.82384,2.22178
2019-12-12#t318w0,2019-12-12,Mrs. F. Landry,123,0.902,144,3.23004,0.22661,1.92723
2019-12-12#t319w0,2019-12-12,Hon. Mr. Oliver,106,1.0,126,2.54774,0.90296,2.07607
2019-12-12#t320w0,2019-12-12,Mrs. F. Landry,56,0.0,71,2.66809,1.10087,2.07452
2019-12-12#t321w0,2019-12-12,Hon. Mr. Oliver,90,1.0,101,2.81901,1.23215,2.10157
2019-12-12#t322w0,2019-12-12,Mr. Harvey,138,1.0,170,2.67459,0.99067,2.0708
2019-12-12#t324w0,2019-12-12,Hon. Mr. Oliver,144,1.0,156,2.49698,2.35731,2.20621
2019-12-12#t326w0,2019-12-12,Mr. J. LeBlanc,301,0.013,365,2.30547,0.66613,2.12832
2019-12-12#t327w0,2019-12-12,Mr. Savoie,168,1.0,215,2.60626,0.18187,2.07235
2019-12-12#t328w0,2019-12-12,Hon. Mr. Gauvin,204,0.0,247,2.22064,0.92084,2.13737
2019-12-12#t329w0,2019-12-12,Mr. J. LeBlanc,114,0.0,139,2.47585,-0.35282,2.05308
2019-12-12#t330w0,2019-12-12,Mr. K. Arseneau,165,0.806,214,2.40885,-0.8917,1.98742
2019-12-12#t331w0,2019-12-12,,98,0.857,136,2.20383,0.63075,1.97264
2019-12-12#t333w0,2019-12-12,Mr. Savoie,111,1.0,144,2.40975,-0.7807,2.13148
2019-12-12#t336w0,2019-12-12,Mr. Savoie,98,1.0,134,2.35984,0.04041,2.11481
2019-12-12#t337w0,2019-12-12,,307,1.0,360,2.27482,1.79686,2.13839
2019-12-12#t337w1,2019-12-12,,263,1.0,294,2.59011,0.82503,2.03178
2019-12-12#t337w2,2019-12-12,,235,1.0,297,2.69566,1.1698,1.90329
2019-12-12#t338w0,2019-12-12,Ms. Thériault,281,0.036,347,2.38047,-0.16644,2.13764
2019-12-12#t338w1,2019-12-12,Ms. Thériault,317,0.035,372,2.88033,-1.01802,1.97594
2019-12-12#t338w2,2019-12-12,Ms. Thériault,264,0.0,329,2.84365,0.14985,1.99955
2019-12-12#t338w3,2019-12-12,Ms. Thériault,349,0.0,433,2.68547,0.36112,1.98854
2019-12-12#t339w0,2019-12-12,Mr. K. Arseneau,320,0.0,386,2.7034,-1.93903,2.05292
2019-12-12#t339w1,2019-12-12,Mr. K. Arseneau,191,0.0,212,3.06482,-1.17695,2.01345
2019-12-12#t340w0,2019-12-12,Mr. K. Chiasson,278,0.04,346,2.46256,0.90174,2.06725
2019-12-12#t340w1,2019-12-12,Mr. K. Chiasson,340,0.0,428,2.66489,0.71141,2.02192
2019-12-12#t340w2,2019-12-12,Mr. K. Chiasson,152,0.164,188,2.82997,-0.70436,1.93821
2019-12-12#t341w0,2019-12-12,,294,1.0,359,2.50014,-0.83238,1.97114
2019-12-12#t341w1,2019-12-12,,323,1.0,379,2.34458,-1.10136,2.06682
2019-12-12#t341w2,2019-12-12,,59,1.0,73,3.09874,-0.56562,1.84397
2019-12-12#t342w0,2019-12-12,Ms. Thériault,311,0.0,366,2.5593,0.77104,2.08217
2019-12-12#t342w1,2019-12-12,Ms. Thériault,239,0.084,280,2.81782,-0.04682,2.04643
2019-12-12#t342w2,2019-12-12,Ms. Thériault,354,0.0,419,2.71931,0.57341,1.99995
2019-12-12#t342w3,2019-12-12,Ms. Thériault,352,0.0,434,3.10611,-0.01367,1.95056
2019-12-12#t342w4,2019-12-12,Ms. Thériault,346,0.072,422,2.68624,0.56688,2.00831
2019-12-12#t344w0,2019-12-12,Hon. Mr. Gauvin,94,0.0,145,3.01645,-2.91091,1.90952
2019-12-12#t345w0,2019-12-12,Ms. Thériault,295,0.0,398,2.1542,0.01598,2.10905
2019-12-12#t346w0,2019-12-12,Mr. K. Chiasson,112,0.0,137,2.59279,0.73949,2.11993
2019-12-12#t348w0,2019-12-12,,299,0.057,372,2.54104,-0.81917,2.0476
2019-12-12#t348w1,2019-12-12,,246,0.0,317,2.82468,-1.55038,1.98253
2019-12-12#t349w0,2019-12-12,Mr. K. Chiasson,352,0.0,435,2.51695,-0.78005,2.04764
2019-12-12#t349w1,2019-12-12,Mr. K. Chiasson,251,0.0,301,2.7371,-0.91516,2.02634
2019-12-12#t354w0,2019-12-12,,305,1.0,375,2.5165,1.10376,2.01165
2019-12-12#t355w0,2019-12-12,Mr. Savoie,63,1.0,77,2.80449,0.37931,2.01669
2019-12-12#t357w0,2019-12-12,Mr. C. Chiasson,314,1.0,372,2.41907,2.47703,2.1642
2019-12-12#t357w1,2019-12-12,Mr. C. Chiasson,157,1.0,192,2.40106,1.90339,2.11509
2019-12-12#t358w0,2019-12-12,Mr. Coon,323,1.0,369,2.49112,0.06112,2.13313
2019-12-12#t358w1,2019-12-12,Mr. Coon,341,1.0,421,2.4827,0.51568,2.1363
2019-12-12#t358w2,2019-12-12,Mr. Coon,344,1.0,400,2.58219,0.13782,2.04086
2019-12-12#t358w3,2019-12-12,Mr. Coon,303,1.0,360,2.86244,-0.25396,2.06137
2019-12-12#t358w4,2019-12-12,Mr. Coon,324,1.0,395,2.63653,0.61718,2.04183
2019-12-12#t358w5,2019-12-12,Mr. Coon,303,1.0,353,2.56543,0.22736,2.05839
2019-12-12#t358w6,2019-12-12,Mr. Coon,262,1.0,291,2.74189,1.39511,2.01885
2019-12-12#t358w7,2019-12-12,Mr. Coon,343,1.0,402,2.39773,0.48647,2.08379
2019-12-12#t358w8,2019-12-12,Mr. Coon,262,1.0,319,2.67143,0.14886,2.08005
2019-12-12#t358w9,2019-12-12,Mr. Coon,274,1.0,331,2.4698,-0.21483,2.04892
2019-12-12#t359w0,2019-12-12,Mrs. Conroy,258,1.0,309,2.79731,-0.23603,2.03382
2019-12-12#t359w1,2019-12-12,Mrs. Conroy,327,1.0,375,2.63114,0.83207,2.10804
2019-12-12#t359w2,2019-12-12,Mrs. Conroy,58,1.0,64,2.75388,1.92052,2.03109
2019-12-12#t360w0,2019-12-12,Mr. McKee,349,1.0,399,2.52606,-0.74648,2.05174
2019-12-12#t360w1,2019-12-12,Mr. McKee,289,1.0,340,2.49074,-0.03216,2.04694
2019-12-12#t360w2,2019-12-12,Mr. McKee,325,1.0,399,2.77488,-1.68462,1.97149
2019-12-12#t360w3,2019-12-12,Mr. McKee,213,1.0,262,2.77228,0.02979,1.9927
2019-12-12#t360w4,2019-12-12,Mr. McKee,321,1.0,356,2.593,0.6972,2.10344
2019-12-12#t360w5,2019-12-12,Mr. McKee,359,1.0,404,2.62164,0.10863,2.08399
2019-12-12#t361w0,2019-12-12,Ms. Mitton,320,1.0,381,2.29403,0.06417,2.15121
2019-12-12#t361w1,2019-12-12,Ms. Mitton,352,1.0,416,2.34668,2.22995,2.16417
2019-12-12#t361w2,2019-12-12,Ms. Mitton,294,1.0,366,2.70763,0.0356,2.02918
2019-12-12#t361w3,2019-12-12,Ms. Mitton,196,1.0,231,3.02262,-1.13559,1.92616
2019-12-12#t362w0,2019-12-12,,348,1.0,394,2.67665,0.14975,2.09752
2019-12-12#t362w1,2019-12-12,,360,1.0,431,2.67198,-0.66443,2.00957
2019-12-12#t362w2,2019-12-12,,252,1.0,294,2.52598,1.76026,2.11986
2019-12-12#t362w3,2019-12-12,,358,1.0,410,2.61243,-0.70292,2.10842
2019-12-12#t362w4,2019-12-12,,211,1.0,239,2.61478,-0.64443,2.07551
2019-12-12#t364w0,2019-12-12,Mr. Speaker,164,1.0,221,2.40334,-0.01175,2.04079
2019-12-12#t365w0,2019-12-12,Ms. Rogers,322,1.0,382,2.56563,-0.69144,2.0874
2019-12-12#t365w1,2019-12-12,Ms. Rogers,348,1.0,408,2.72859,-0.82793,2.03797
2019-12-12#t365w2,2019-12-12,Ms. Rogers,274,1.0,330,2.66747,-1.0486,2.0751
2019-12-12#t365w3,2019-12-12,Ms. Rogers,301,1.0,356,2.92582,-1.53478,1.96259
2019-12-12#t365w4,2019-12-12,Ms. Rogers,325,1.0,398,2.79391,-1.84126,1.99297
2019-12-12#t365w5,2019-12-12,Ms. Rogers,321,1.0,373,2.73406,1.16758,1.98151
2019-12-12#t365w6,2019-12-12,Ms. Rogers,70,1.0,81,3.0066,0.02912,1.87847
2019-12-12#t366w0,2019-12-12,Mr. Coon,311,1.0,392,2.31731,0.36576,2.12706
2019-12-12#t366w1,2019-12-12,Mr. Coon,290,1.0,328,2.96318,-1.02576,2.0367
2019-12-12#t366w2,2019-12-12,Mr. Coon,292,1.0,348,3.04826,-0.01038,1.9716
2019-12-12#t366w3,2019-12-12,Mr. Coon,360,1.0,417,2.55277,1.42372,2.09778
2019-12-12#t366w4,2019-12-12,Mr. Coon,335,1.0,404,2.73032,0.12603,2.01585
2019-12-12#t366w5,2019-12-12,Mr. Coon,305,1.0,407,2.57426,-1.01542,2.02638
2019-12-12#t368w0,2019-12-12,Mr. LePage,107,0.364,165,2.9064,-0.55779,1.83571
2019-12-12#t371w0,2019-12-12,Mr. McKee,239,1.0,269,2.76678,-1.27906,2.04561
2019-12-12#t374w0,2019-12-12,Mr. K. Arseneau,354,0.062,473,2.69766,-0.58391,1.97885
2019-12-12#t374w1,2019-12-12,Mr. K. Arseneau,304,0.0,389,2.81383,-1.03894,2.04784
2019-12-12#t374w2,2019-12-12,Mr. K. Arseneau,61,0.0,75,3.28023,0.8847,2.04189
