seg_id,date,speaker,n_words,orig_frac,p_ai
2025-11-18#t1019w4,2025-11-18,Mr. Coon,167,1.0,0.521389
2025-11-18#t1020w0,2025-11-18,Mr. Austin,280,1.0,0.027307
2025-11-18#t1020w1,2025-11-18,Mr. Austin,319,1.0,0.041532
2025-11-18#t1020w2,2025-11-18,Mr. Austin,321,1.0,0.025092
2025-11-18#t1020w3,2025-11-18,Mr. Austin,295,1.0,0.098142
2025-11-18#t1020w4,2025-11-18,Mr. Austin,271,1.0,0.026265
2025-11-18#t1020w5,2025-11-18,Mr. Austin,324,0.914,0.055989
2025-11-19#t1023w0,2025-11-19,Hon. Ms. Boudreau,171,0.0,0.119223
2025-11-19#t1024w0,2025-11-19,Mr. Russell,140,1.0,0.099657
2025-11-19#t1025w0,2025-11-19,Mr. Bourque,130,0.0,0.420681
2025-11-19#t1026w0,2025-11-19,Ms. M. Johnson,327,1.0,0.125272
2025-11-19#t1027w0,2025-11-19,Hon. Ms. Holt,198,1.0,0.032345
2025-11-19#t1028w0,2025-11-19,Ms. Bockus,151,1.0,0.635062
2025-11-19#t1029w0,2025-11-19,Mr. Coon,144,1.0,0.612734
2025-11-19#t1030w0,2025-11-19,Mr. Johnston,136,0.971,0.829073
2025-11-19#t1031w0,2025-11-19,Mr. Oliver,146,1.0,0.855186
2025-11-19#t1032w0,2025-11-19,Ms. Mitton,162,1.0,0.470457
2025-11-19#t1033w0,2025-11-19,Mr. Weir,153,1.0,0.654935
2025-11-19#t1034w0,2025-11-19,Ms. Mitton,168,1.0,0.105546
2025-11-19#t1035w0,2025-11-19,Mr. J. LeBlanc,105,1.0,0.963509
2025-11-19#t1036w0,2025-11-19,Ms. Conroy,153,1.0,0.03378
2025-11-19#t1037w0,2025-11-19,Ms. Vautour,147,0.0,0.113485
2025-11-19#t1038w0,2025-11-19,Mr. Hogan,148,1.0,0.050659
2025-11-19#t1039w0,2025-11-19,Mr. Robichaud,168,0.202,0.080548
2025-11-19#t1040w0,2025-11-19,Mr. Lee,157,1.0,0.285756
2025-11-19#t1041w0,2025-11-19,Ms. Wilcott,83,0.602,0.982193
2025-11-19#t1042w0,2025-11-19,Mr. Austin,184,1.0,0.027091
2025-11-19#t1043w0,2025-11-19,Mr. Savoie,110,1.0,0.721393
2025-11-19#t1044w0,2025-11-19,Hon. Ms. Holt,154,0.0,0.009591
2025-11-19#t1046w0,2025-11-19,Hon. Mr. McKee,156,1.0,0.017616
2025-11-19#t1048w0,2025-11-19,Hon. Mr. McKee,67,1.0,0.993431
2025-11-19#t1049w0,2025-11-19,Hon. Mr. McKee,93,1.0,0.900649
2025-11-19#t1050w0,2025-11-19,Mr. Savoie,168,1.0,0.061753
2025-11-19#t1051w0,2025-11-19,Hon. Mr. Dornan,178,1.0,0.01657
2025-11-19#t1052w0,2025-11-19,Mr. Savoie,114,1.0,0.996366
2025-11-19#t1053w0,2025-11-19,Hon. Mr. Dornan,187,1.0,0.053468
2025-11-19#t1054w0,2025-11-19,Mr. Savoie,85,1.0,0.999317
2025-11-19#t1055w0,2025-11-19,Hon. Mr. Dornan,148,1.0,0.070678
2025-11-19#t1056w0,2025-11-19,Mr. Savoie,72,1.0,0.991976
2025-11-19#t1057w0,2025-11-19,Hon. Mr. Dornan,115,1.0,0.157372
2025-11-19#t1058w0,2025-11-19,Mr. Austin,185,1.0,0.009098
2025-11-19#t1059w0,2025-11-19,Hon. Mr. Herron,104,1.0,0.334713
2025-11-19#t1060w0,2025-11-19,Mr. Austin,183,1.0,0.01231
2025-11-19#t1061w0,2025-11-19,Hon. Mr. Herron,111,1.0,0.340433
2025-11-19#t1062w0,2025-11-19,Mr. Austin,183,1.0,0.015815
2025-11-19#t1063w0,2025-11-19,Hon. Mr. Herron,174,1.0,0.012545
2025-11-19#t1064w0,2025-11-19,Mr. Monahan,155,1.0,0.044844
2025-11-19#t1065w0,2025-11-19,Hon. Mr. McKee,151,1.0,0.064332
2025-11-19#t1066w0,2025-11-19,M. Monahan,149,0.0,0.401025
2025-11-19#t1067w0,2025-11-19,Hon. Mr. McKee,138,0.0,0.080413
2025-11-19#t1068w0,2025-11-19,Mr. Monahan,152,1.0,0.170524
2025-11-19#t1069w0,2025-11-19,Hon. Mr. McKee,151,1.0,0.060394
2025-11-19#t1070w0,2025-11-19,Mr. Coon,150,1.0,0.016408
2025-11-19#t1071w0,2025-11-19,Hon. K. Chiasson,107,1.0,0.743401
2025-11-19#t1072w0,2025-11-19,Mr. Coon,127,1.0,0.205972
2025-11-19#t1073w0,2025-11-19,Hon. K. Chiasson,101,1.0,0.335326
2025-11-19#t1074w0,2025-11-19,Mr. Coon,124,0.137,0.860937
2025-11-19#t1075w0,2025-11-19,Hon. K. Chiasson,141,0.972,0.113421
2025-11-19#t1076w0,2025-11-19,Mr. Savoie,153,1.0,0.053916
2025-11-19#t1077w0,2025-11-19,Hon. Ms. Holt,74,0.527,0.948069
2025-11-19#t1079w0,2025-11-19,Hon. Ms. Holt,94,1.0,0.980159
2025-11-19#t1081w0,2025-11-19,Mr. J. LeBlanc,104,0.0,0.37731
2025-11-19#t1082w0,2025-11-19,Hon. Mr. Herron,337,0.772,0.439538
2025-11-19#t1082w1,2025-11-19,Hon. Mr. Herron,139,1.0,0.439218
2025-11-19#t1083w0,2025-11-19,Mr. Austin,309,1.0,0.015696
2025-11-19#t1083w1,2025-11-19,Mr. Austin,280,1.0,0.020514
2025-11-19#t1084w0,2025-11-19,Mr. Coon,353,1.0,0.006285
2025-11-19#t1084w1,2025-11-19,Mr. Coon,192,1.0,0.008445
2025-11-19#t1085w0,2025-11-19,Hon. Mr. Hickey,285,0.775,0.0225
2025-11-19#t1086w0,2025-11-19,Ms. Conroy,259,1.0,0.041309
2025-11-19#t1087w0,2025-11-19,Ms. Mitton,287,0.829,0.016268
2025-11-19#t1088w0,2025-11-19,Hon. Mr. Dornan,163,0.798,0.560841
2025-11-19#t1089w0,2025-11-19,Mr. Hogan,207,1.0,0.050946
2025-11-19#t1090w0,2025-11-19,Mr. Coon,195,0.851,0.084218
2025-11-19#t1091w0,2025-11-19,Ms. Vautour,67,0.0,0.996362
2025-11-19#t1093w0,2025-11-19,Ms. Vautour,67,0.0,0.996362
2025-11-19#t1094w0,2025-11-19,Ms. M. Johnson,94,0.957,0.991806
2025-11-19#t1096w0,2025-11-19,Madam Speaker,286,0.528,0.736803
2025-11-19#t1096w1,2025-11-19,Madam Speaker,298,1.0,0.008187
2025-11-19#t1096w2,2025-11-19,Madam Speaker,93,1.0,0.994289
2025-11-20#t1098w0,2025-11-20,Mr. Doucet,250,1.0,0.528808
2025-11-20#t1099w0,2025-11-20,Ms. Scott-Wallace,303,1.0,0.035663
2025-11-20#t1100w0,2025-11-20,Mr. Monahan,176,1.0,0.56359
2025-11-20#t1101w0,2025-11-20,Mr. J. LeBlanc,148,0.372,0.951989
2025-11-20#t1102w0,2025-11-20,Mr. Hogan,142,1.0,0.035105
2025-11-20#t1103w0,2025-11-20,Mr. Coon,156,1.0,0.172368
2025-11-20#t1104w0,2025-11-20,Ms. Vautour,154,0.0,0.115635
2025-11-20#t1105w0,2025-11-20,Ms. S. Wilson,250,1.0,0.544013
2025-11-20#t1106w0,2025-11-20,Ms. Mitton,161,1.0,0.233065
2025-11-20#t1107w0,2025-11-20,Ms. Wilcott,133,1.0,0.06916
2025-11-20#t1108w0,2025-11-20,Mr. Russell,138,1.0,0.476942
2025-11-20#t1109w0,2025-11-20,Ms. Mitton,161,1.0,0.018122
2025-11-20#t1110w0,2025-11-20,Mr. Johnston,157,0.968,0.305588
2025-11-20#t1111w0,2025-11-20,Mr. Oliver,153,1.0,0.218956
2025-11-20#t1112w0,2025-11-20,Mr. Mallet,124,0.0,0.284443
2025-11-20#t1113w0,2025-11-20,Ms. Scott-Wallace,142,1.0,0.237912
2025-11-20#t1114w0,2025-11-20,Ms. Sodhi,138,1.0,0.149984
2025-11-20#t1115w0,2025-11-20,Mr. Cullins,144,1.0,0.333964
2025-11-20#t1116w0,2025-11-20,Mr. M. LeBlanc,184,1.0,0.016076
2025-11-20#t1117w0,2025-11-20,Ms. S. Wilson,150,1.0,0.104086
2025-11-20#t1118w0,2025-11-20,Mr. Savoie,145,0.89,0.068534
2025-11-20#t1119w0,2025-11-20,Hon. C. Johnson,106,1.0,0.849161
2025-11-20#t1120w0,2025-11-20,Mr. Savoie,158,1.0,0.265573
2025-11-20#t1121w0,2025-11-20,Hon. Ms. Holt,161,0.894,0.118782
2025-11-20#t1122w0,2025-11-20,Mr. Savoie,156,1.0,0.32908
2025-11-20#t1123w0,2025-11-20,Hon. C. Johnson,101,1.0,0.714331
2025-11-20#t1124w0,2025-11-20,Mr. Savoie,178,1.0,0.045366
2025-11-20#t1125w0,2025-11-20,Hon. C. Johnson,110,1.0,0.164901
2025-11-20#t1126w0,2025-11-20,Mr. Savoie,55,1.0,0.999585
2025-11-20#t1127w0,2025-11-20,Hon. C. Johnson,125,0.0,0.780723
2025-11-20#t1128w0,2025-11-20,Mr. Savoie,92,1.0,0.999364
2025-11-20#t1129w0,2025-11-20,Hon. C. Johnson,111,1.0,0.403331
2025-11-20#t1130w0,2025-11-20,Ms. M. Johnson,115,1.0,0.271947
2025-11-20#t1131w0,2025-11-20,Hon. Mr. Hickey,183,1.0,0.036189
2025-11-20#t1132w0,2025-11-20,Ms. M. Johnson,160,1.0,0.187456
2025-11-20#t1133w0,2025-11-20,Hon. Mr. Hickey,179,1.0,0.049552
2025-11-20#t1134w0,2025-11-20,Ms. M. Johnson,186,1.0,0.043346
2025-11-20#t1136w0,2025-11-20,Hon. Mr. Hickey,149,1.0,0.014884
2025-11-20#t1139w0,2025-11-20,Mr. Cullins,72,1.0,0.996692
2025-11-20#t1140w0,2025-11-20,Hon. Mr. Dornan,138,1.0,0.262215
2025-11-20#t1141w0,2025-11-20,Mr. Cullins,74,1.0,0.998169
2025-11-20#t1142w0,2025-11-20,Hon. Mr. Dornan,122,1.0,0.057003
2025-11-20#t1143w0,2025-11-20,Mr. Coon,160,1.0,0.008517
2025-11-20#t1144w0,2025-11-20,Hon. Mr. LePage,97,0.0,0.936377
2025-11-20#t1145w0,2025-11-20,Mr. Coon,161,1.0,0.047989
2025-11-20#t1146w0,2025-11-20,Hon. K. Chiasson,147,1.0,0.08377
2025-11-20#t1147w0,2025-11-20,Mr. Austin,144,1.0,0.182884
2025-11-20#t1148w0,2025-11-20,Hon. Mr. Herron,157,1.0,0.019879
2025-11-20#t1149w0,2025-11-20,Mr. Austin,175,1.0,0.014834
2025-11-20#t1150w0,2025-11-20,Hon. Mr. Herron,165,1.0,0.022268
2025-11-20#t1152w0,2025-11-20,Mr. Lee,134,1.0,0.715953
2025-11-20#t1153w0,2025-11-20,Hon. C. Johnson,120,1.0,0.681622
2025-11-20#t1154w0,2025-11-20,Mr. Lee,111,1.0,0.670367
2025-11-20#t1155w0,2025-11-20,Hon. C. Johnson,72,1.0,0.995919
2025-11-20#t1157w0,2025-11-20,Hon. Ms. Boudreau,167,0.251,0.069493
2025-11-20#t1158w0,2025-11-20,Ms. Scott-Wallace,208,1.0,0.163545
2025-11-20#t1159w0,2025-11-20,Ms. Mitton,164,0.884,0.085401
2025-11-20#t1161w0,2025-11-20,Hon. Mr. Randall,246,0.894,0.744808
2025-11-20#t1162w0,2025-11-20,Mr. Russell,129,1.0,0.755314
2025-11-20#t1163w0,2025-11-20,Mr. Coon,280,1.0,0.110677
2025-11-20#t1164w0,2025-11-20,Hon. Mr. Finnigan,242,0.645,0.378087
2025-11-20#t1165w0,2025-11-20,Ms. Scott-Wallace,242,1.0,0.016597
2025-11-20#t1166w0,2025-11-20,Ms. Mitton,242,0.938,0.014286
2025-11-20#t1168w0,2025-11-20,Hon. Mr. Dornan,294,0.874,0.011013
2025-11-20#t1170w0,2025-11-20,Mr. Hogan,299,1.0,0.010512
2025-11-20#t1170w1,2025-11-20,Mr. Hogan,85,1.0,0.963661
2025-11-20#t1171w0,2025-11-20,Mr. Coon,316,1.0,0.03345
2025-11-20#t1172w0,2025-11-20,Mr. Deputy Speaker,347,0.767,0.454958
2025-11-20#t1173w0,2025-11-20,Ms. M. Johnson,52,1.0,0.989113
2025-11-20#t1174w0,2025-11-20,Mr. Deputy Speaker,327,0.398,0.463086
2025-11-20#t1174w1,2025-11-20,Mr. Deputy Speaker,325,0.745,0.013411
2025-11-20#t1174w2,2025-11-20,Mr. Deputy Speaker,84,1.0,0.981425
2025-11-20#t1177w0,2025-11-20,Mr. M. LeBlanc,60,1.0,0.995351
2025-11-20#t1180w0,2025-11-20,Mr. Deputy Speaker,103,1.0,0.971534
2025-11-20#t1188w0,2025-11-20,Ms. M. Johnson,323,1.0,0.023062
2025-11-20#t1188w1,2025-11-20,Ms. M. Johnson,313,1.0,0.009497
2025-11-20#t1188w2,2025-11-20,Ms. M. Johnson,354,1.0,0.019867
2025-11-20#t1188w3,2025-11-20,Ms. M. Johnson,292,1.0,0.048815
2025-11-20#t1189w0,2025-11-20,Mr. M. LeBlanc,203,1.0,0.046591
2025-11-20#t1191w0,2025-11-20,Mr. Deputy Speaker,344,1.0,0.150168
2025-11-20#t1191w1,2025-11-20,Mr. Deputy Speaker,317,1.0,0.0531
2025-11-20#t1192w0,2025-11-20,Mr. Weir,331,1.0,0.01537
2025-11-20#t1192w1,2025-11-20,Mr. Weir,355,1.0,0.165985
2025-11-20#t1192w2,2025-11-20,Mr. Weir,334,1.0,0.012002
2025-11-20#t1192w3,2025-11-20,Mr. Weir,360,1.0,0.049819
2025-11-20#t1192w4,2025-11-20,Mr. Weir,261,1.0,0.032124
2025-11-20#t1192w5,2025-11-20,Mr. Weir,266,1.0,0.104827
2025-11-20#t1192w6,2025-11-20,Mr. Weir,253,1.0,0.052892
2025-11-20#t1192w7,2025-11-20,Mr. Weir,352,1.0,0.013988
2025-11-20#t1192w8,2025-11-20,Mr. Weir,355,1.0,0.040465
2025-11-20#t1194w0,2025-11-20,Hon. Mr. McKee,327,0.896,0.026839
2025-11-20#t1194w1,2025-11-20,Hon. Mr. McKee,318,1.0,0.049289
2025-11-20#t1194w2,2025-11-20,Hon. Mr. McKee,347,1.0,0.218954
2025-11-20#t1194w3,2025-11-20,Hon. Mr. McKee,319,0.834,0.032376
2025-11-20#t1194w4,2025-11-20,Hon. Mr. McKee,318,0.283,0.130898
2025-11-20#t1194w5,2025-11-20,Hon. Mr. McKee,298,1.0,0.261886
2025-11-20#t1198w0,2025-11-20,Mr. Hogan,346,1.0,0.370174
2025-11-20#t1198w1,2025-11-20,Mr. Hogan,287,1.0,0.299815
2025-11-20#t1199w0,2025-11-20,Mr. Hogan,336,1.0,0.015176
2025-11-20#t1199w1,2025-11-20,Mr. Hogan,337,1.0,0.012914
2025-11-20#t1199w2,2025-11-20,Mr. Hogan,231,1.0,0.029692
2025-11-20#t1202w0,2025-11-20,Mr. M. LeBlanc,73,1.0,0.928482
2025-11-20#t1203w0,2025-11-20,Mr. Deputy Speaker,77,1.0,0.992941
2025-11-20#t1204w0,2025-11-20,Ms. Sodhi,316,1.0,0.013086
2025-11-20#t1204w1,2025-11-20,Ms. Sodhi,252,1.0,0.008905
2025-11-20#t1204w2,2025-11-20,Ms. Sodhi,313,1.0,0.019367
2025-11-20#t1205w0,2025-11-20,Ms. M. Wilson,336,1.0,0.013186
2025-11-20#t1205w1,2025-11-20,Ms. M. Wilson,346,1.0,0.015316
2025-11-20#t1205w2,2025-11-20,Ms. M. Wilson,340,1.0,0.010127
2025-11-20#t1205w3,2025-11-20,Ms. M. Wilson,291,1.0,0.007553
2025-11-20#t1205w4,2025-11-20,Ms. M. Wilson,265,1.0,0.009734
2025-11-20#t1205w5,2025-11-20,Ms. M. Wilson,262,1.0,0.003847
2025-11-20#t1205w6,2025-11-20,Ms. M. Wilson,341,1.0,0.005554
2025-11-20#t1205w7,2025-11-20,Ms. M. Wilson,202,1.0,0.011268
2025-11-20#t1206w0,2025-11-20,Ms. Mitton,321,1.0,0.052037
2025-11-20#t1206w1,2025-11-20,Ms. Mitton,359,1.0,0.209002
2025-11-20#t1206w2,2025-11-20,Ms. Mitton,231,1.0,0.153914
2025-11-20#t1206w3,2025-11-20,Ms. Mitton,335,1.0,0.041474
2025-11-20#t1206w4,2025-11-20,Ms. Mitton,307,1.0,0.017588
2025-11-20#t1208w0,2025-11-20,Mr. Robichaud,339,0.0,0.065717
2025-11-20#t1208w1,2025-11-20,Mr. Robichaud,332,0.0,0.565488
2025-11-20#t1208w2,2025-11-20,Mr. Robichaud,331,0.0,0.220788
2025-11-20#t1208w3,2025-11-20,Mr. Robichaud,249,0.0,0.144291
2025-11-20#t1208w4,2025-11-20,Mr. Robichaud,329,0.0,0.056009
2025-11-20#t1208w5,2025-11-20,Mr. Robichaud,303,0.0,0.042703
2025-11-20#t1208w6,2025-11-20,Mr. Robichaud,147,0.0,0.62281
2025-11-20#t1209w0,2025-11-20,Mr. Oliver,214,1.0,0.079697
2025-11-20#t1210w0,2025-11-20,Mr. Weir,50,1.0,0.996718
2025-11-20#t1212w0,2025-11-20,Mr. M. LeBlanc,69,1.0,0.991823
2025-11-20#t1213w0,2025-11-20,Mr. Weir,359,1.0,0.020073
2025-11-20#t1213w1,2025-11-20,Mr. Weir,131,1.0,0.433446
2025-11-20#t1214w0,2025-11-20,Mr. Weir,333,1.0,0.033435
2025-11-20#t1214w1,2025-11-20,Mr. Weir,120,1.0,0.813004
2025-11-20#t1215w0,2025-11-20,Mr. Weir,272,1.0,0.069027
2025-11-20#t1215w1,2025-11-20,Mr. Weir,130,1.0,0.140159
2025-11-20#t1216w0,2025-11-20,Mr. Deputy Speaker,351,0.889,0.440857
2025-11-20#t1216w1,2025-11-20,Mr. Deputy Speaker,147,1.0,0.209622
2025-11-21#t1218w0,2025-11-21,Mr. Russell,152,1.0,0.32671
2025-11-21#t1219w0,2025-11-21,Hon. Mr. McKee,123,0.967,0.97395
2025-11-21#t1220w0,2025-11-21,Hon. Ms. Holt,239,1.0,0.043003
2025-11-21#t1221w0,2025-11-21,Mr. Russell,133,1.0,0.608081
2025-11-21#t1222w0,2025-11-21,Hon. C. Chiasson,174,0.0,0.747156
2025-11-21#t1223w0,2025-11-21,Mr. Oliver,183,1.0,0.014665
2025-11-21#t1225w0,2025-11-21,Hon. Mr. Finnigan,292,0.986,0.027083
2025-11-21#t1226w0,2025-11-21,Ms. Wilcott,132,1.0,0.396282
2025-11-21#t1227w0,2025-11-21,Ms. Bockus,170,1.0,0.321174
2025-11-21#t1228w0,2025-11-21,Ms. Mitton,151,1.0,0.606739
2025-11-21#t1229w0,2025-11-21,Mr. Lee,123,1.0,0.097843
2025-11-21#t1230w0,2025-11-21,Mr. Coon,172,1.0,0.075014
2025-11-21#t1231w0,2025-11-21,Ms. Bockus,157,1.0,0.408053
2025-11-21#t1232w0,2025-11-21,Mr. Coon,156,1.0,0.03719
2025-11-21#t1233w0,2025-11-21,Mr. Bourque,129,0.0,0.99588
2025-11-21#t1234w0,2025-11-21,Mr. Monahan,141,1.0,0.02557
2025-11-21#t1235w0,2025-11-21,Ms. Wilcott,102,0.725,0.995776
2025-11-21#t1236w0,2025-11-21,Ms. M. Johnson,140,1.0,0.643885
2025-11-21#t1237w0,2025-11-21,Mr. Doucet,182,0.341,0.01224
2025-11-21#t1238w0,2025-11-21,Ms. M. Wilson,159,1.0,0.069348
2025-11-21#t1239w0,2025-11-21,Mr. J. LeBlanc,124,0.46,0.220419
2025-11-21#t1240w0,2025-11-21,Mr. Ames,156,1.0,0.558308
2025-11-21#t1241w0,2025-11-21,Mr. Savoie,149,0.919,0.059054
2025-11-21#t1242w0,2025-11-21,Hon. C. Chiasson,79,1.0,0.998781
2025-11-21#t1244w0,2025-11-21,Hon. C. Chiasson,87,1.0,0.972144
2025-11-21#t1245w0,2025-11-21,Mr. Savoie,66,1.0,0.999543
2025-11-21#t1246w0,2025-11-21,Hon. C. Chiasson,120,1.0,0.442891
2025-11-21#t1247w0,2025-11-21,Mr. Savoie,194,1.0,0.156541
2025-11-21#t1248w0,2025-11-21,Hon. C. Johnson,127,1.0,0.726737
2025-11-21#t1249w0,2025-11-21,Mr. Savoie,98,1.0,0.969578
2025-11-21#t1250w0,2025-11-21,Hon. Mr. Herron,130,1.0,0.07003
2025-11-21#t1251w0,2025-11-21,Mr. Savoie,110,1.0,0.243439
2025-11-21#t1252w0,2025-11-21,Hon. Ms. Holt,101,1.0,0.029816
2025-11-21#t1253w0,2025-11-21,Mr. Savoie,91,1.0,0.248452
2025-11-21#t1254w0,2025-11-21,Hon. Ms. Holt,129,1.0,0.050572
2025-11-21#t1255w0,2025-11-21,Mr. Savoie,80,1.0,0.879122
2025-11-21#t1256w0,2025-11-21,Hon. Mr. Herron,142,1.0,0.035429
2025-11-21#t1257w0,2025-11-21,Mr. Lee,152,1.0,0.159807
2025-11-21#t1258w0,2025-11-21,Hon. C. Johnson,158,1.0,0.11597
2025-11-21#t1259w0,2025-11-21,Mr. Lee,185,1.0,0.044665
2025-11-21#t1260w0,2025-11-21,Hon. C. Johnson,134,0.0,0.632965
2025-11-21#t1261w0,2025-11-21,Mr. Lee,191,1.0,0.079599
2025-11-21#t1262w0,2025-11-21,Hon. C. Johnson,61,1.0,0.996747
2025-11-21#t1263w0,2025-11-21,Mr. Monahan,152,1.0,0.3338
2025-11-21#t1264w0,2025-11-21,Hon. Mr. Legacy,164,1.0,0.061767
2025-11-21#t1265w0,2025-11-21,Mr. Monahan,188,1.0,0.038124
2025-11-21#t1266w0,2025-11-21,Hon. Mr. Legacy,163,1.0,0.014831
2025-11-21#t1267w0,2025-11-21,Mr. Monahan,145,0.0,0.990823
2025-11-21#t1268w0,2025-11-21,Hon. Mr. Legacy,163,0.0,0.018425
2025-11-21#t1269w0,2025-11-21,Mr. Austin,142,1.0,0.022574
2025-11-21#t1270w0,2025-11-21,Hon. Mr. Legacy,163,1.0,0.022992
2025-11-21#t1271w0,2025-11-21,Mr. Austin,188,1.0,0.01423
2025-11-21#t1272w0,2025-11-21,Hon. Mr. Legacy,113,1.0,0.851129
2025-11-21#t1273w0,2025-11-21,Mr. Austin,180,1.0,0.028971
2025-11-21#t1274w0,2025-11-21,Hon. Mr. Legacy,116,1.0,0.237321
2025-11-21#t1275w0,2025-11-21,Mr. Savoie,138,1.0,0.028861
2025-11-21#t1276w0,2025-11-21,Hon. Ms. Holt,164,1.0,0.044941
2025-11-21#t1277w0,2025-11-21,Ms. M. Wilson,84,1.0,0.992507
2025-11-21#t1280w0,2025-11-21,Hon. Mr. Hickey,214,0.935,0.023412
2025-11-21#t1281w0,2025-11-21,Ms. Conroy,291,1.0,0.012678
2025-11-21#t1281w1,2025-11-21,Ms. Conroy,87,1.0,0.988697
2025-11-21#t1282w0,2025-11-21,Mr. Coon,290,1.0,0.01505
2025-11-21#t1283w0,2025-11-21,Hon. Ms. Boudreau,169,0.373,0.311282
2025-11-21#t1284w0,2025-11-21,Ms. M. Johnson,170,1.0,0.038011
2025-11-21#t1285w0,2025-11-21,Ms. Mitton,174,0.805,0.045794
2025-11-21#t1286w0,2025-11-21,Hon. Ms. Miles,176,0.989,0.342942
2025-11-21#t1287w0,2025-11-21,Ms. M. Johnson,183,1.0,0.276698
2025-11-21#t1288w0,2025-11-21,Ms. Mitton,146,0.973,0.527848
2025-11-21#t1289w0,2025-11-21,Hon. Ms. Boudreau,175,0.269,0.245821
2025-11-21#t1290w0,2025-11-21,Ms. Scott-Wallace,190,1.0,0.038875
2025-11-21#t1291w0,2025-11-21,Mr. Coon,356,0.862,0.583854
2025-11-21#t1292w0,2025-11-21,Hon. Mr. McKee,104,1.0,0.435952
2025-12-02#t1295w0,2025-12-02,Hon. Ms. Miles,153,1.0,0.101898
2025-12-02#t1296w0,2025-12-02,Hon. Ms. Holt,269,1.0,0.015246
2025-12-02#t1299w0,2025-12-02,Mr. Monahan,269,1.0,0.016042
2025-12-02#t1300w0,2025-12-02,Hon. Mr. Randall,214,1.0,0.112027
2025-12-02#t1301w0,2025-12-02,Mr. Cullins,178,1.0,0.297273
2025-12-02#t1302w0,2025-12-02,Mr. Russell,161,1.0,0.546054
2025-12-02#t1303w0,2025-12-02,Hon. Ms. Miles,202,1.0,0.610941
2025-12-02#t1304w0,2025-12-02,Mr. Hogan,151,1.0,0.060613
2025-12-02#t1305w0,2025-12-02,Mr. Coon,130,1.0,0.077124
2025-12-02#t1306w0,2025-12-02,Ms. Vautour,140,0.0,0.138963
2025-12-02#t1307w0,2025-12-02,Mr. Weir,156,1.0,0.054632
2025-12-02#t1308w0,2025-12-02,Ms. Mitton,161,1.0,0.146463
2025-12-02#t1309w0,2025-12-02,Mr. J. LeBlanc,143,0.0,0.150796
2025-12-02#t1310w0,2025-12-02,Ms. Bockus,146,1.0,0.648937
2025-12-02#t1311w0,2025-12-02,Mr. Robichaud,132,0.0,0.961205
2025-12-02#t1312w0,2025-12-02,Mr. Hogan,163,1.0,0.189127
2025-12-02#t1313w0,2025-12-02,Ms. Vautour,136,0.0,0.02779
2025-12-02#t1314w0,2025-12-02,Mr. Lee,163,1.0,0.099879
2025-12-02#t1315w0,2025-12-02,Mr. Johnston,171,0.947,0.073263
2025-12-02#t1316w0,2025-12-02,Mr. Austin,327,1.0,0.042212
2025-12-02#t1317w0,2025-12-02,Hon. Ms. Holt,151,1.0,0.065591
2025-12-02#t1318w0,2025-12-02,Mr. Savoie,124,1.0,0.497728
2025-12-02#t1319w0,2025-12-02,Hon. Ms. Holt,194,1.0,0.027992
2025-12-02#t1320w0,2025-12-02,Mr. Savoie,161,1.0,0.107066
2025-12-02#t1321w0,2025-12-02,Hon. Ms. Holt,213,1.0,0.018564
2025-12-02#t1322w0,2025-12-02,Mr. Savoie,142,0.958,0.573552
2025-12-02#t1323w0,2025-12-02,Hon. Ms. Holt,136,0.0,0.50859
2025-12-02#t1324w0,2025-12-02,Mr. Savoie,146,1.0,0.483964
2025-12-02#t1325w0,2025-12-02,Hon. C. Chiasson,153,1.0,0.279128
2025-12-02#t1326w0,2025-12-02,Mr. Savoie,91,1.0,0.996987
2025-12-02#t1327w0,2025-12-02,Hon. C. Chiasson,121,1.0,0.372797
2025-12-02#t1328w0,2025-12-02,Mr. Savoie,124,1.0,0.591455
2025-12-02#t1329w0,2025-12-02,Hon. C. Chiasson,154,1.0,0.428378
2025-12-02#t1330w0,2025-12-02,Mr. Lee,116,1.0,0.169202
2025-12-02#t1331w0,2025-12-02,Hon. C. Chiasson,145,1.0,0.108981
2025-12-02#t1332w0,2025-12-02,Mr. Lee,187,1.0,0.989747
2025-12-02#t1333w0,2025-12-02,Hon. C. Chiasson,161,1.0,0.406074
2025-12-02#t1334w0,2025-12-02,Mr. Oliver,129,1.0,0.057127
2025-12-02#t1335w0,2025-12-02,Hon. C. Chiasson,142,1.0,0.160858
2025-12-02#t1336w0,2025-12-02,Mr. Oliver,145,1.0,0.520877
2025-12-02#t1337w0,2025-12-02,Hon. Mr. McKee,179,1.0,0.010822
2025-12-02#t1338w0,2025-12-02,Mr. Oliver,123,1.0,0.450916
2025-12-02#t1339w0,2025-12-02,Hon. C. Chiasson,145,1.0,0.258522
2025-12-02#t1340w0,2025-12-02,Mr. Coon,151,1.0,0.013246
2025-12-02#t1342w0,2025-12-02,Mr. Coon,147,1.0,0.139514
2025-12-02#t1343w0,2025-12-02,Hon. Mr. Herron,56,1.0,0.987933
2025-12-02#t1344w0,2025-12-02,Mr. Austin,149,1.0,0.024732
2025-12-02#t1345w0,2025-12-02,Hon. Ms. Holt,156,1.0,0.041126
2025-12-02#t1346w0,2025-12-02,Mr. Austin,190,1.0,0.016718
2025-12-02#t1347w0,2025-12-02,Hon. Ms. Holt,225,1.0,0.007676
